Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Transcript type
ENSRNOG00000014119,ENSRNOG00000014119.5,ENSRNOT00000019685,ENSRNOT00000019685.5,protein_coding
ENSRNOG00000043106,ENSRNOG00000043106.1,ENSRNOT00000066606,ENSRNOT00000066606.1,protein_coding
ENSRNOG00000049791,ENSRNOG00000049791.1,ENSRNOT00000071219,ENSRNOT00000071219.1,pseudogene
ENSRNOG00000032134,ENSRNOG00000032134.4,ENSRNOT00000042114,ENSRNOT00000042114.4,protein_coding
ENSRNOG00000018785,ENSRNOG00000018785.6,ENSRNOT00000025403,ENSRNOT00000025403.4,protein_coding
ENSRNOG00000050789,ENSRNOG00000050789.1,ENSRNOT00000075335,ENSRNOT00000075335.1,miRNA
ENSRNOG00000009848,ENSRNOG00000009848.6,ENSRNOT00000013093,ENSRNOT00000013093.6,protein_coding
ENSRNOG00000000567,ENSRNOG00000000567.7,ENSRNOT00000038537,ENSRNOT00000038537.5,protein_coding
ENSRNOG00000051511,ENSRNOG00000051511.1,ENSRNOT00000088496,ENSRNOT00000088496.1,snoRNA
ENSRNOG00000061824,ENSRNOG00000061824.1,ENSRNOT00000080626,ENSRNOT00000080626.1,miRNA
ENSRNOG00000030107,ENSRNOG00000030107.4,ENSRNOT00000048495,ENSRNOT00000048495.4,protein_coding
ENSRNOG00000006949,ENSRNOG00000006949.6,ENSRNOT00000037517,ENSRNOT00000037517.5,protein_coding
ENSRNOG00000002255,ENSRNOG00000002255.8,ENSRNOT00000087054,ENSRNOT00000087054.1,protein_coding
ENSRNOG00000002255,ENSRNOG00000002255.8,ENSRNOT00000043230,ENSRNOT00000043230.5,protein_coding
ENSRNOG00000002255,ENSRNOG00000002255.8,ENSRNOT00000041844,ENSRNOT00000041844.5,protein_coding
ENSRNOG00000017873,ENSRNOG00000017873.7,ENSRNOT00000024094,ENSRNOT00000024094.5,protein_coding
ENSRNOG00000026319,ENSRNOG00000026319.6,ENSRNOT00000010118,ENSRNOT00000010118.6,protein_coding
ENSRNOG00000026319,ENSRNOG00000026319.6,ENSRNOT00000090751,ENSRNOT00000090751.1,protein_coding
ENSRNOG00000059618,ENSRNOG00000059618.1,ENSRNOT00000088722,ENSRNOT00000088722.1,protein_coding
ENSRNOG00000019147,ENSRNOG00000019147.7,ENSRNOT00000025904,ENSRNOT00000025904.6,protein_coding
ENSRNOG00000058849,ENSRNOG00000058849.1,ENSRNOT00000081464,ENSRNOT00000081464.1,lincRNA
ENSRNOG00000049347,ENSRNOG00000049347.1,ENSRNOT00000075742,ENSRNOT00000075742.1,protein_coding
ENSRNOG00000050455,ENSRNOG00000050455.2,ENSRNOT00000008475,ENSRNOT00000008475.4,protein_coding
ENSRNOG00000053674,ENSRNOG00000053674.1,ENSRNOT00000086532,ENSRNOT00000086532.1,snoRNA
ENSRNOG00000003215,ENSRNOG00000003215.5,ENSRNOT00000004291,ENSRNOT00000004291.5,protein_coding
ENSRNOG00000004111,ENSRNOG00000004111.3,ENSRNOT00000005677,ENSRNOT00000005677.3,protein_coding
ENSRNOG00000020518,ENSRNOG00000020518.7,ENSRNOT00000027828,ENSRNOT00000027828.7,protein_coding
ENSRNOG00000060476,ENSRNOG00000060476.1,ENSRNOT00000081478,ENSRNOT00000081478.1,snoRNA
ENSRNOG00000026857,ENSRNOG00000026857.4,ENSRNOT00000033491,ENSRNOT00000033491.4,protein_coding
ENSRNOG00000019662,ENSRNOG00000019662.7,ENSRNOT00000063873,ENSRNOT00000063873.2,protein_coding
ENSRNOG00000019662,ENSRNOG00000019662.7,ENSRNOT00000078500,ENSRNOT00000078500.1,protein_coding
ENSRNOG00000060248,ENSRNOG00000060248.1,ENSRNOT00000088753,ENSRNOT00000088753.1,protein_coding
ENSRNOG00000049921,ENSRNOG00000049921.1,ENSRNOT00000074465,ENSRNOT00000074465.1,protein_coding
ENSRNOG00000007567,ENSRNOG00000007567.7,ENSRNOT00000010149,ENSRNOT00000010149.7,protein_coding
ENSRNOG00000016358,ENSRNOG00000016358.6,ENSRNOT00000022049,ENSRNOT00000022049.6,protein_coding
ENSRNOG00000022414,ENSRNOG00000022414.6,ENSRNOT00000067080,ENSRNOT00000067080.2,protein_coding
ENSRNOG00000022414,ENSRNOG00000022414.6,ENSRNOT00000084964,ENSRNOT00000084964.1,protein_coding
ENSRNOG00000059073,ENSRNOG00000059073.1,ENSRNOT00000082393,ENSRNOT00000082393.1,protein_coding
ENSRNOG00000029165,ENSRNOG00000029165.2,ENSRNOT00000049601,ENSRNOT00000049601.2,protein_coding
ENSRNOG00000010507,ENSRNOG00000010507.5,ENSRNOT00000014041,ENSRNOT00000014041.5,protein_coding
ENSRNOG00000057664,ENSRNOG00000057664.1,ENSRNOT00000088294,ENSRNOT00000088294.1,protein_coding
ENSRNOG00000058731,ENSRNOG00000058731.1,ENSRNOT00000080976,ENSRNOT00000080976.1,miRNA
ENSRNOG00000025895,ENSRNOG00000025895.5,ENSRNOT00000028907,ENSRNOT00000028907.5,protein_coding
ENSRNOG00000059744,ENSRNOG00000059744.1,ENSRNOT00000088732,ENSRNOT00000088732.1,protein_coding
ENSRNOG00000053930,ENSRNOG00000053930.1,ENSRNOT00000085641,ENSRNOT00000085641.1,lincRNA
ENSRNOG00000059123,ENSRNOG00000059123.1,ENSRNOT00000086067,ENSRNOT00000086067.1,lincRNA
ENSRNOG00000042556,ENSRNOG00000042556.1,ENSRNOT00000064358,ENSRNOT00000064358.1,protein_coding
ENSRNOG00000057017,ENSRNOG00000057017.1,ENSRNOT00000080531,ENSRNOT00000080531.1,lincRNA
ENSRNOG00000053408,ENSRNOG00000053408.1,ENSRNOT00000080615,ENSRNOT00000080615.1,miRNA
ENSRNOG00000053162,ENSRNOG00000053162.1,ENSRNOT00000081457,ENSRNOT00000081457.1,lincRNA
ENSRNOG00000031763,ENSRNOG00000031763.3,ENSRNOT00000047764,ENSRNOT00000047764.3,protein_coding
ENSRNOG00000058927,ENSRNOG00000058927.1,ENSRNOT00000091447,ENSRNOT00000091447.1,snRNA
ENSRNOG00000041834,ENSRNOG00000041834.3,ENSRNOT00000063587,ENSRNOT00000063587.3,rRNA
ENSRNOG00000055085,ENSRNOG00000055085.1,ENSRNOT00000082946,ENSRNOT00000082946.1,snoRNA
ENSRNOG00000030012,ENSRNOG00000030012.3,ENSRNOT00000051525,ENSRNOT00000051525.3,protein_coding
ENSRNOG00000053712,ENSRNOG00000053712.1,ENSRNOT00000080015,ENSRNOT00000080015.1,lincRNA
ENSRNOG00000025014,ENSRNOG00000025014.5,ENSRNOT00000030686,ENSRNOT00000030686.5,protein_coding
ENSRNOG00000018610,ENSRNOG00000018610.6,ENSRNOT00000025262,ENSRNOT00000025262.6,protein_coding
ENSRNOG00000024651,ENSRNOG00000024651.6,ENSRNOT00000032417,ENSRNOT00000032417.6,protein_coding
ENSRNOG00000017826,ENSRNOG00000017826.6,ENSRNOT00000061790,ENSRNOT00000061790.3,protein_coding
ENSRNOG00000017826,ENSRNOG00000017826.6,ENSRNOT00000024041,ENSRNOT00000024041.5,protein_coding
ENSRNOG00000047267,ENSRNOG00000047267.1,ENSRNOT00000048277,ENSRNOT00000048277.1,protein_coding
ENSRNOG00000016874,ENSRNOG00000016874.7,ENSRNOT00000022637,ENSRNOT00000022637.6,protein_coding
ENSRNOG00000016874,ENSRNOG00000016874.7,ENSRNOT00000079682,ENSRNOT00000079682.1,protein_coding
ENSRNOG00000001657,ENSRNOG00000001657.5,ENSRNOT00000002260,ENSRNOT00000002260.4,protein_coding
ENSRNOG00000025117,ENSRNOG00000025117.3,ENSRNOT00000029652,ENSRNOT00000029652.3,protein_coding
ENSRNOG00000010076,ENSRNOG00000010076.5,ENSRNOT00000013531,ENSRNOT00000013531.5,protein_coding
ENSRNOG00000005031,ENSRNOG00000005031.4,ENSRNOT00000006699,ENSRNOT00000006699.4,protein_coding
ENSRNOG00000007640,ENSRNOG00000007640.2,ENSRNOT00000010032,ENSRNOT00000010032.2,protein_coding
ENSRNOG00000046724,ENSRNOG00000046724.2,ENSRNOT00000070888,ENSRNOT00000070888.2,protein_coding
ENSRNOG00000025710,ENSRNOG00000025710.5,ENSRNOT00000049452,ENSRNOT00000049452.4,protein_coding
ENSRNOG00000041881,ENSRNOG00000041881.1,ENSRNOT00000063634,ENSRNOT00000063634.1,rRNA
ENSRNOG00000050441,ENSRNOG00000050441.2,ENSRNOT00000040132,ENSRNOT00000040132.4,protein_coding
ENSRNOG00000050441,ENSRNOG00000050441.2,ENSRNOT00000090207,ENSRNOT00000090207.1,protein_coding
ENSRNOG00000050441,ENSRNOG00000050441.2,ENSRNOT00000089118,ENSRNOT00000089118.1,protein_coding
ENSRNOG00000014964,ENSRNOG00000014964.8,ENSRNOT00000020197,ENSRNOT00000020197.6,protein_coding
ENSRNOG00000055545,ENSRNOG00000055545.1,ENSRNOT00000089264,ENSRNOT00000089264.1,lincRNA
ENSRNOG00000061770,ENSRNOG00000061770.1,ENSRNOT00000088345,ENSRNOT00000088345.1,protein_coding
ENSRNOG00000042884,ENSRNOG00000042884.4,ENSRNOT00000068511,ENSRNOT00000068511.3,protein_coding
ENSRNOG00000042884,ENSRNOG00000042884.4,ENSRNOT00000056172,ENSRNOT00000056172.4,protein_coding
ENSRNOG00000042884,ENSRNOG00000042884.4,ENSRNOT00000086835,ENSRNOT00000086835.1,protein_coding
ENSRNOG00000012460,ENSRNOG00000012460.2,ENSRNOT00000016690,ENSRNOT00000016690.2,protein_coding
ENSRNOG00000019404,ENSRNOG00000019404.6,ENSRNOT00000026261,ENSRNOT00000026261.6,protein_coding
ENSRNOG00000040116,ENSRNOG00000040116.3,ENSRNOT00000061701,ENSRNOT00000061701.3,protein_coding
ENSRNOG00000035642,ENSRNOG00000035642.2,ENSRNOT00000053765,ENSRNOT00000053765.2,miRNA
ENSRNOG00000014705,ENSRNOG00000014705.6,ENSRNOT00000054685,ENSRNOT00000054685.2,protein_coding
ENSRNOG00000052231,ENSRNOG00000052231.1,ENSRNOT00000071502,ENSRNOT00000071502.2,protein_coding
ENSRNOG00000036604,ENSRNOG00000036604.3,ENSRNOT00000054757,ENSRNOT00000054757.3,protein_coding
ENSRNOG00000018322,ENSRNOG00000018322.8,ENSRNOT00000092945,ENSRNOT00000092945.1,protein_coding
ENSRNOG00000018322,ENSRNOG00000018322.8,ENSRNOT00000092086,ENSRNOT00000092086.2,protein_coding
ENSRNOG00000018322,ENSRNOG00000018322.8,ENSRNOT00000091470,ENSRNOT00000091470.2,protein_coding
ENSRNOG00000018322,ENSRNOG00000018322.8,ENSRNOT00000025415,ENSRNOT00000025415.6,protein_coding
ENSRNOG00000018322,ENSRNOG00000018322.8,ENSRNOT00000093052,ENSRNOT00000093052.1,protein_coding
ENSRNOG00000018322,ENSRNOG00000018322.8,ENSRNOT00000084268,ENSRNOT00000084268.1,protein_coding
ENSRNOG00000034230,ENSRNOG00000034230.6,ENSRNOT00000093342,ENSRNOT00000093342.1,protein_coding
ENSRNOG00000034230,ENSRNOG00000034230.6,ENSRNOT00000052347,ENSRNOT00000052347.5,protein_coding
ENSRNOG00000023068,ENSRNOG00000023068.5,ENSRNOT00000057022,ENSRNOT00000057022.3,protein_coding
ENSRNOG00000043044,ENSRNOG00000043044.3,ENSRNOT00000065093,ENSRNOT00000065093.3,protein_coding
ENSRNOG00000031995,ENSRNOG00000031995.5,ENSRNOT00000047282,ENSRNOT00000047282.4,protein_coding
ENSRNOG00000031995,ENSRNOG00000031995.5,ENSRNOT00000083786,ENSRNOT00000083786.1,protein_coding
ENSRNOG00000051220,ENSRNOG00000051220.1,ENSRNOT00000076131,ENSRNOT00000076131.1,processed_pseudogene
ENSRNOG00000011160,ENSRNOG00000011160.6,ENSRNOT00000076780,ENSRNOT00000076780.1,processed_transcript
ENSRNOG00000011160,ENSRNOG00000011160.6,ENSRNOT00000076087,ENSRNOT00000076087.1,processed_transcript
ENSRNOG00000011160,ENSRNOG00000011160.6,ENSRNOT00000015084,ENSRNOT00000015084.6,processed_transcript
ENSRNOG00000062194,ENSRNOG00000062194.1,ENSRNOT00000093566,ENSRNOT00000093566.1,lincRNA
ENSRNOG00000062194,ENSRNOG00000062194.1,ENSRNOT00000093660,ENSRNOT00000093660.1,lincRNA
ENSRNOG00000062292,ENSRNOG00000062292.1,ENSRNOT00000093389,ENSRNOT00000093389.1,processed_pseudogene
ENSRNOG00000021694,ENSRNOG00000021694.6,ENSRNOT00000076968,ENSRNOT00000076968.2,lincRNA
ENSRNOG00000021694,ENSRNOG00000021694.6,ENSRNOT00000076937,ENSRNOT00000076937.2,lincRNA
ENSRNOG00000021694,ENSRNOG00000021694.6,ENSRNOT00000041963,ENSRNOT00000041963.3,lincRNA
ENSRNOG00000046832,ENSRNOG00000046832.1,ENSRNOT00000072047,ENSRNOT00000072047.1,processed_pseudogene
ENSRNOG00000051065,ENSRNOG00000051065.2,ENSRNOT00000076056,ENSRNOT00000076056.2,processed_transcript
ENSRNOG00000051065,ENSRNOG00000051065.2,ENSRNOT00000075904,ENSRNOT00000075904.2,processed_transcript
ENSRNOG00000007597,ENSRNOG00000007597.8,ENSRNOT00000075837,ENSRNOT00000075837.2,protein_coding
ENSRNOG00000007597,ENSRNOG00000007597.8,ENSRNOT00000076670,ENSRNOT00000076670.2,protein_coding
ENSRNOG00000007597,ENSRNOG00000007597.8,ENSRNOT00000075958,ENSRNOT00000075958.2,nonsense_mediated_decay
ENSRNOG00000007597,ENSRNOG00000007597.8,ENSRNOT00000076174,ENSRNOT00000076174.1,protein_coding
ENSRNOG00000007597,ENSRNOG00000007597.8,ENSRNOT00000076614,ENSRNOT00000076614.1,retained_intron
ENSRNOG00000007597,ENSRNOG00000007597.8,ENSRNOT00000076797,ENSRNOT00000076797.1,retained_intron
ENSRNOG00000007597,ENSRNOG00000007597.8,ENSRNOT00000010065,ENSRNOT00000010065.8,protein_coding
ENSRNOG00000030118,ENSRNOG00000030118.7,ENSRNOT00000076181,ENSRNOT00000076181.1,protein_coding
ENSRNOG00000030118,ENSRNOG00000030118.7,ENSRNOT00000076377,ENSRNOT00000076377.1,retained_intron
ENSRNOG00000030118,ENSRNOG00000030118.7,ENSRNOT00000076178,ENSRNOT00000076178.1,retained_intron
ENSRNOG00000030118,ENSRNOG00000030118.7,ENSRNOT00000093499,ENSRNOT00000093499.1,protein_coding
ENSRNOG00000046252,ENSRNOG00000046252.3,ENSRNOT00000076209,ENSRNOT00000076209.2,protein_coding
ENSRNOG00000046252,ENSRNOG00000046252.3,ENSRNOT00000075138,ENSRNOT00000075138.2,nonsense_mediated_decay
ENSRNOG00000060412,ENSRNOG00000060412.2,ENSRNOT00000092626,ENSRNOT00000092626.1,protein_coding
ENSRNOG00000060412,ENSRNOG00000060412.2,ENSRNOT00000030174,ENSRNOT00000030174.5,protein_coding
ENSRNOG00000013894,ENSRNOG00000013894.7,ENSRNOT00000018573,ENSRNOT00000018573.7,protein_coding
ENSRNOG00000051269,ENSRNOG00000051269.1,ENSRNOT00000076628,ENSRNOT00000076628.1,processed_pseudogene
ENSRNOG00000028841,ENSRNOG00000028841.4,ENSRNOT00000047663,ENSRNOT00000047663.4,protein_coding
ENSRNOG00000029663,ENSRNOG00000029663.6,ENSRNOT00000076283,ENSRNOT00000076283.1,protein_coding
ENSRNOG00000047613,ENSRNOG00000047613.4,ENSRNOT00000075988,ENSRNOT00000075988.3,protein_coding
ENSRNOG00000062150,ENSRNOG00000062150.1,ENSRNOT00000093040,ENSRNOT00000093040.1,processed_pseudogene
ENSRNOG00000030866,ENSRNOG00000030866.5,ENSRNOT00000047961,ENSRNOT00000047961.4,unprocessed_pseudogene
ENSRNOG00000053095,ENSRNOG00000053095.1,ENSRNOT00000079690,ENSRNOT00000079690.1,nonsense_mediated_decay
ENSRNOG00000002612,ENSRNOG00000002612.6,ENSRNOT00000003600,ENSRNOT00000003600.6,protein_coding
ENSRNOG00000062263,ENSRNOG00000062263.1,ENSRNOT00000093452,ENSRNOT00000093452.1,processed_pseudogene
ENSRNOG00000048441,ENSRNOG00000048441.3,ENSRNOT00000076731,ENSRNOT00000076731.1,protein_coding
ENSRNOG00000048441,ENSRNOG00000048441.3,ENSRNOT00000075966,ENSRNOT00000075966.1,protein_coding
ENSRNOG00000048441,ENSRNOG00000048441.3,ENSRNOT00000074771,ENSRNOT00000074771.3,protein_coding
ENSRNOG00000051023,ENSRNOG00000051023.2,ENSRNOT00000076328,ENSRNOT00000076328.1,protein_coding
ENSRNOG00000051023,ENSRNOG00000051023.2,ENSRNOT00000076261,ENSRNOT00000076261.2,protein_coding
ENSRNOG00000051023,ENSRNOG00000051023.2,ENSRNOT00000084480,ENSRNOT00000084480.1,protein_coding
ENSRNOG00000051247,ENSRNOG00000051247.1,ENSRNOT00000076275,ENSRNOT00000076275.1,processed_pseudogene
ENSRNOG00000059186,ENSRNOG00000059186.1,ENSRNOT00000088489,ENSRNOT00000088489.1,processed_pseudogene
ENSRNOG00000056716,ENSRNOG00000056716.2,ENSRNOT00000093382,ENSRNOT00000093382.1,protein_coding
ENSRNOG00000056716,ENSRNOG00000056716.2,ENSRNOT00000093141,ENSRNOT00000093141.1,protein_coding
ENSRNOG00000056716,ENSRNOG00000056716.2,ENSRNOT00000093179,ENSRNOT00000093179.1,protein_coding
ENSRNOG00000056716,ENSRNOG00000056716.2,ENSRNOT00000093596,ENSRNOT00000093596.1,protein_coding
ENSRNOG00000056716,ENSRNOG00000056716.2,ENSRNOT00000093686,ENSRNOT00000093686.1,protein_coding
ENSRNOG00000056716,ENSRNOG00000056716.2,ENSRNOT00000081443,ENSRNOT00000081443.1,protein_coding
ENSRNOG00000038678,ENSRNOG00000038678.4,ENSRNOT00000059047,ENSRNOT00000059047.4,processed_pseudogene
ENSRNOG00000002542,ENSRNOG00000002542.5,ENSRNOT00000003492,ENSRNOT00000003492.5,protein_coding
ENSRNOG00000002565,ENSRNOG00000002565.8,ENSRNOT00000076799,ENSRNOT00000076799.2,processed_transcript
ENSRNOG00000002565,ENSRNOG00000002565.8,ENSRNOT00000003494,ENSRNOT00000003494.7,processed_transcript
ENSRNOG00000002934,ENSRNOG00000002934.7,ENSRNOT00000003932,ENSRNOT00000003932.7,protein_coding
ENSRNOG00000002934,ENSRNOG00000002934.7,ENSRNOT00000076578,ENSRNOT00000076578.1,processed_transcript
ENSRNOG00000002934,ENSRNOG00000002934.7,ENSRNOT00000075948,ENSRNOT00000075948.1,protein_coding
ENSRNOG00000034087,ENSRNOG00000034087.2,ENSRNOT00000046956,ENSRNOT00000046956.2,protein_coding
ENSRNOG00000051187,ENSRNOG00000051187.1,ENSRNOT00000076870,ENSRNOT00000076870.1,processed_pseudogene
ENSRNOG00000012874,ENSRNOG00000012874.7,ENSRNOT00000068766,ENSRNOT00000068766.2,protein_coding
ENSRNOG00000012874,ENSRNOG00000012874.7,ENSRNOT00000076446,ENSRNOT00000076446.1,retained_intron
ENSRNOG00000057215,ENSRNOG00000057215.1,ENSRNOT00000086367,ENSRNOT00000086367.1,processed_pseudogene
ENSRNOG00000017178,ENSRNOG00000017178.7,ENSRNOT00000023117,ENSRNOT00000023117.6,protein_coding
ENSRNOG00000017178,ENSRNOG00000017178.7,ENSRNOT00000059147,ENSRNOT00000059147.5,protein_coding
ENSRNOG00000017178,ENSRNOG00000017178.7,ENSRNOT00000035590,ENSRNOT00000035590.6,processed_transcript
ENSRNOG00000017178,ENSRNOG00000017178.7,ENSRNOT00000080694,ENSRNOT00000080694.1,protein_coding
ENSRNOG00000051169,ENSRNOG00000051169.2,ENSRNOT00000076730,ENSRNOT00000076730.2,protein_coding
ENSRNOG00000051169,ENSRNOG00000051169.2,ENSRNOT00000088197,ENSRNOT00000088197.1,protein_coding
ENSRNOG00000008551,ENSRNOG00000008551.7,ENSRNOT00000092867,ENSRNOT00000092867.1,protein_coding
ENSRNOG00000008551,ENSRNOG00000008551.7,ENSRNOT00000093021,ENSRNOT00000093021.1,retained_intron
ENSRNOG00000008551,ENSRNOG00000008551.7,ENSRNOT00000092848,ENSRNOT00000092848.1,retained_intron
ENSRNOG00000008551,ENSRNOG00000008551.7,ENSRNOT00000011333,ENSRNOT00000011333.6,protein_coding
ENSRNOG00000062003,ENSRNOG00000062003.1,ENSRNOT00000092618,ENSRNOT00000092618.1,processed_pseudogene
ENSRNOG00000062006,ENSRNOG00000062006.1,ENSRNOT00000092675,ENSRNOT00000092675.1,lincRNA
ENSRNOG00000062048,ENSRNOG00000062048.1,ENSRNOT00000092510,ENSRNOT00000092510.1,nonsense_mediated_decay
ENSRNOG00000039551,ENSRNOG00000039551.3,ENSRNOT00000006020,ENSRNOT00000006020.6,protein_coding
ENSRNOG00000039551,ENSRNOG00000039551.3,ENSRNOT00000093003,ENSRNOT00000093003.1,protein_coding
ENSRNOG00000039551,ENSRNOG00000039551.3,ENSRNOT00000092948,ENSRNOT00000092948.1,retained_intron
ENSRNOG00000025415,ENSRNOG00000025415.7,ENSRNOT00000076404,ENSRNOT00000076404.2,protein_coding
ENSRNOG00000025415,ENSRNOG00000025415.7,ENSRNOT00000039581,ENSRNOT00000039581.6,protein_coding
ENSRNOG00000001103,ENSRNOG00000001103.7,ENSRNOT00000081109,ENSRNOT00000081109.1,processed_transcript
ENSRNOG00000001103,ENSRNOG00000001103.7,ENSRNOT00000077967,ENSRNOT00000077967.1,processed_transcript
ENSRNOG00000001103,ENSRNOG00000001103.7,ENSRNOT00000089775,ENSRNOT00000089775.1,processed_transcript
ENSRNOG00000001103,ENSRNOG00000001103.7,ENSRNOT00000031149,ENSRNOT00000031149.6,processed_transcript
ENSRNOG00000049946,ENSRNOG00000049946.2,ENSRNOT00000088972,ENSRNOT00000088972.1,protein_coding
ENSRNOG00000017828,ENSRNOG00000017828.7,ENSRNOT00000077072,ENSRNOT00000077072.2,nonsense_mediated_decay
ENSRNOG00000017828,ENSRNOG00000017828.7,ENSRNOT00000024067,ENSRNOT00000024067.5,protein_coding
ENSRNOG00000003971,ENSRNOG00000003971.6,ENSRNOT00000077038,ENSRNOT00000077038.1,processed_transcript
ENSRNOG00000003971,ENSRNOG00000003971.6,ENSRNOT00000077063,ENSRNOT00000077063.1,protein_coding
ENSRNOG00000046100,ENSRNOG00000046100.2,ENSRNOT00000074696,ENSRNOT00000074696.2,processed_pseudogene
ENSRNOG00000014370,ENSRNOG00000014370.5,ENSRNOT00000076770,ENSRNOT00000076770.1,protein_coding
ENSRNOG00000014370,ENSRNOG00000014370.5,ENSRNOT00000019330,ENSRNOT00000019330.5,protein_coding
ENSRNOG00000014555,ENSRNOG00000014555.8,ENSRNOT00000092804,ENSRNOT00000092804.1,processed_transcript
ENSRNOG00000014555,ENSRNOG00000014555.8,ENSRNOT00000092868,ENSRNOT00000092868.1,protein_coding
ENSRNOG00000014555,ENSRNOG00000014555.8,ENSRNOT00000033068,ENSRNOT00000033068.5,protein_coding
ENSRNOG00000062249,ENSRNOG00000062249.1,ENSRNOT00000093421,ENSRNOT00000093421.1,processed_pseudogene
ENSRNOG00000043259,ENSRNOG00000043259.3,ENSRNOT00000065209,ENSRNOT00000065209.3,processed_pseudogene
ENSRNOG00000022015,ENSRNOG00000022015.7,ENSRNOT00000092745,ENSRNOT00000092745.1,protein_coding
ENSRNOG00000022015,ENSRNOG00000022015.7,ENSRNOT00000092973,ENSRNOT00000092973.1,retained_intron
ENSRNOG00000022015,ENSRNOG00000022015.7,ENSRNOT00000093117,ENSRNOT00000093117.1,processed_transcript
ENSRNOG00000022015,ENSRNOG00000022015.7,ENSRNOT00000007776,ENSRNOT00000007776.6,protein_coding
ENSRNOG00000003563,ENSRNOG00000003563.6,ENSRNOT00000005125,ENSRNOT00000005125.6,protein_coding
ENSRNOG00000003563,ENSRNOG00000003563.6,ENSRNOT00000076357,ENSRNOT00000076357.1,protein_coding
ENSRNOG00000003563,ENSRNOG00000003563.6,ENSRNOT00000076686,ENSRNOT00000076686.1,retained_intron
ENSRNOG00000048114,ENSRNOG00000048114.3,ENSRNOT00000092665,ENSRNOT00000092665.1,protein_coding
ENSRNOG00000048114,ENSRNOG00000048114.3,ENSRNOT00000070895,ENSRNOT00000070895.3,protein_coding
ENSRNOG00000048114,ENSRNOG00000048114.3,ENSRNOT00000086701,ENSRNOT00000086701.1,protein_coding
ENSRNOG00000051163,ENSRNOG00000051163.1,ENSRNOT00000076972,ENSRNOT00000076972.1,processed_pseudogene
ENSRNOG00000051249,ENSRNOG00000051249.1,ENSRNOT00000075900,ENSRNOT00000075900.1,processed_pseudogene
ENSRNOG00000000451,ENSRNOG00000000451.5,ENSRNOT00000077143,ENSRNOT00000077143.1,nonsense_mediated_decay
ENSRNOG00000000451,ENSRNOG00000000451.5,ENSRNOT00000000523,ENSRNOT00000000523.4,protein_coding
ENSRNOG00000000451,ENSRNOG00000000451.5,ENSRNOT00000091096,ENSRNOT00000091096.1,retained_intron
ENSRNOG00000009181,ENSRNOG00000009181.7,ENSRNOT00000076969,ENSRNOT00000076969.1,protein_coding
ENSRNOG00000009181,ENSRNOG00000009181.7,ENSRNOT00000065838,ENSRNOT00000065838.1,protein_coding
ENSRNOG00000062130,ENSRNOG00000062130.1,ENSRNOT00000092915,ENSRNOT00000092915.1,antisense
ENSRNOG00000005929,ENSRNOG00000005929.6,ENSRNOT00000007773,ENSRNOT00000007773.6,protein_coding
ENSRNOG00000022502,ENSRNOG00000022502.6,ENSRNOT00000030749,ENSRNOT00000030749.6,protein_coding
ENSRNOG00000019620,ENSRNOG00000019620.7,ENSRNOT00000035383,ENSRNOT00000035383.5,protein_coding
ENSRNOG00000019620,ENSRNOG00000019620.7,ENSRNOT00000092517,ENSRNOT00000092517.1,protein_coding
ENSRNOG00000051323,ENSRNOG00000051323.1,ENSRNOT00000047933,ENSRNOT00000047933.3,protein_coding
ENSRNOG00000062214,ENSRNOG00000062214.1,ENSRNOT00000093235,ENSRNOT00000093235.1,lincRNA
ENSRNOG00000012794,ENSRNOG00000012794.8,ENSRNOT00000051445,ENSRNOT00000051445.6,protein_coding
ENSRNOG00000012794,ENSRNOG00000012794.8,ENSRNOT00000093034,ENSRNOT00000093034.1,nonsense_mediated_decay
ENSRNOG00000012794,ENSRNOG00000012794.8,ENSRNOT00000092818,ENSRNOT00000092818.1,nonsense_mediated_decay
ENSRNOG00000012794,ENSRNOG00000012794.8,ENSRNOT00000093060,ENSRNOT00000093060.1,retained_intron
ENSRNOG00000012794,ENSRNOG00000012794.8,ENSRNOT00000092966,ENSRNOT00000092966.1,retained_intron
ENSRNOG00000000968,ENSRNOG00000000968.8,ENSRNOT00000092401,ENSRNOT00000092401.1,protein_coding
ENSRNOG00000000968,ENSRNOG00000000968.8,ENSRNOT00000001282,ENSRNOT00000001282.7,protein_coding
ENSRNOG00000052388,ENSRNOG00000052388.1,ENSRNOT00000077126,ENSRNOT00000077126.1,protein_coding
ENSRNOG00000052388,ENSRNOG00000052388.1,ENSRNOT00000084197,ENSRNOT00000084197.1,protein_coding
ENSRNOG00000017045,ENSRNOG00000017045.6,ENSRNOT00000092844,ENSRNOT00000092844.1,protein_coding
ENSRNOG00000017045,ENSRNOG00000017045.6,ENSRNOT00000093020,ENSRNOT00000093020.1,retained_intron
ENSRNOG00000017045,ENSRNOG00000017045.6,ENSRNOT00000092989,ENSRNOT00000092989.1,retained_intron
ENSRNOG00000017045,ENSRNOG00000017045.6,ENSRNOT00000092904,ENSRNOT00000092904.1,processed_transcript
ENSRNOG00000017045,ENSRNOG00000017045.6,ENSRNOT00000092817,ENSRNOT00000092817.1,processed_transcript
ENSRNOG00000017045,ENSRNOG00000017045.6,ENSRNOT00000092984,ENSRNOT00000092984.1,processed_transcript
